index,Date,Day,Airline,Departure time,Departure airport,Arrival time,Arrival airport,Flight time,Price
2889,2023-06-02,금,제주항공,15,ICN,17,NRT,02:25:00,189700
2890,2023-06-02,금,티웨이항공,11,ICN,13,NRT,02:30:00,204400
2891,2023-06-02,금,에어부산,15,ICN,18,NRT,02:25:00,206300
2892,2023-06-02,금,제주항공,16,ICN,18,NRT,02:25:00,207800
2893,2023-06-02,금,제주항공,8,ICN,11,NRT,02:30:00,207800
2894,2023-06-02,금,제주항공,6,ICN,8,NRT,02:30:00,207800
2895,2023-06-02,금,티웨이항공,7,ICN,10,NRT,02:30:00,222600
2896,2023-06-02,금,진에어,14,ICN,17,NRT,02:25:00,224300
2897,2023-06-02,금,제주항공,10,ICN,12,NRT,02:20:00,225900
2898,2023-06-02,금,에어부산,7,ICN,10,NRT,02:30:00,243100
2899,2023-06-02,금,진에어,9,ICN,12,NRT,02:30:00,246300
2900,2023-06-02,금,진에어,9,ICN,12,NRT,02:30:00,225791
2901,2023-06-02,금,에어서울,9,ICN,12,NRT,02:40:00,231600
2902,2023-06-02,금,ZIPAIR TOKYO,12,ICN,15,NRT,02:30:00,231309
2903,2023-06-02,금,에어부산,7,ICN,10,NRT,02:30:00,243100
2904,2023-06-02,금,한에어,15,ICN,17,NRT,02:25:00,238959
2905,2023-06-02,금,한에어,8,ICN,11,NRT,02:30:00,238959
2906,2023-06-02,금,한에어,13,ICN,15,NRT,02:30:00,238959
2907,2023-06-02,금,한에어,7,ICN,10,NRT,02:30:00,251410
2908,2023-06-02,금,한에어,11,ICN,13,NRT,02:30:00,251410
2909,2023-06-02,금,에어서울,17,ICN,19,NRT,02:25:00,259400
2910,2023-06-02,금,한에어,16,ICN,18,NRT,02:25:00,259249
2911,2023-06-02,금,한에어,6,ICN,8,NRT,02:30:00,259249
2912,2023-06-02,금,진에어,7,ICN,9,NRT,02:25:00,265700
2913,2023-06-03,토,제주항공,15,ICN,17,NRT,02:25:00,257700
2914,2023-06-03,토,제주항공,16,ICN,18,NRT,02:25:00,284900
2915,2023-06-03,토,에어부산,15,ICN,18,NRT,02:25:00,298300
2916,2023-06-03,토,제주항공,13,ICN,15,NRT,02:25:00,280656
2917,2023-06-03,토,ZIPAIR TOKYO,12,ICN,15,NRT,02:30:00,281645
2918,2023-06-03,토,에어서울,17,ICN,19,NRT,02:25:00,291800
2919,2023-06-03,토,에어서울,13,ICN,15,NRT,02:20:00,291800
2920,2023-06-03,토,에어부산,15,ICN,18,NRT,02:25:00,298300
2921,2023-06-03,토,제주항공,13,ICN,15,NRT,02:30:00,309800
2922,2023-06-03,토,에티오피아항공,17,ICN,20,NRT,02:50:00,310539
2923,2023-06-03,토,에어부산,7,ICN,10,NRT,02:30:00,339700
2924,2023-06-03,토,대한항공,18,ICN,20,NRT,02:30:00,346800
2925,2023-06-03,토,에어서울,9,ICN,12,NRT,02:40:00,347300
2926,2023-06-03,토,아시아나항공,15,ICN,18,NRT,02:25:00,349700
2927,2023-06-03,토,아시아나항공,18,ICN,21,NRT,02:30:00,349700
2928,2023-06-03,토,한에어,16,ICN,18,NRT,02:25:00,346135
2929,2023-06-03,토,티웨이항공,11,ICN,13,NRT,02:30:00,357600
2930,2023-06-03,토,티웨이항공,7,ICN,10,NRT,02:30:00,357600
2931,2023-06-03,토,에어프레미아,7,ICN,10,NRT,03:10:00,358800
2932,2023-06-03,토,제주항공,6,ICN,8,NRT,02:30:00,359200
2933,2023-06-03,토,제주항공,8,ICN,11,NRT,02:30:00,359200
2934,2023-06-03,토,제주항공,10,ICN,12,NRT,02:20:00,359200
2935,2023-06-03,토,진에어,14,ICN,17,NRT,02:25:00,366900
2936,2023-06-04,일,티웨이항공,7,ICN,10,NRT,02:30:00,154500
2937,2023-06-04,일,제주항공,6,ICN,8,NRT,02:30:00,161500
2938,2023-06-04,일,제주항공,8,ICN,11,NRT,02:30:00,170500
2939,2023-06-04,일,제주항공,10,ICN,12,NRT,02:20:00,188500
2940,2023-06-04,일,진에어,7,ICN,9,NRT,02:25:00,195800
2941,2023-06-04,일,에어프레미아,8,ICN,11,NRT,02:40:00,195011
2942,2023-06-04,일,한에어,7,ICN,10,NRT,02:30:00,196013
2943,2023-06-04,일,티웨이항공,11,ICN,13,NRT,02:30:00,202300
2944,2023-06-04,일,진에어,9,ICN,12,NRT,02:30:00,210900
2945,2023-06-04,일,에어서울,9,ICN,12,NRT,02:40:00,211700
2946,2023-06-04,일,한에어,6,ICN,8,NRT,02:30:00,210102
2947,2023-06-04,일,에어부산,7,ICN,10,NRT,02:30:00,210465
2948,2023-06-04,일,제주항공,15,ICN,17,NRT,02:25:00,224400
2949,2023-06-04,일,한에어,8,ICN,11,NRT,02:30:00,220254
2950,2023-06-04,일,한에어,10,ICN,12,NRT,02:20:00,239106
2951,2023-06-04,일,티웨이항공,15,ICN,17,NRT,02:30:00,250100
2952,2023-06-04,일,한에어,11,ICN,13,NRT,02:30:00,251558
2953,2023-06-04,일,에어서울,13,ICN,15,NRT,02:20:00,259400
2954,2023-06-04,일,ZIPAIR TOKYO,15,ICN,17,NRT,02:30:00,255475
2955,2023-06-04,일,ZIPAIR TOKYO,12,ICN,15,NRT,02:30:00,255475
2956,2023-06-04,일,제주항공,16,ICN,18,NRT,02:25:00,282900
2957,2023-06-04,일,한에어,15,ICN,17,NRT,02:25:00,279711
2958,2023-06-04,일,에어서울,17,ICN,19,NRT,02:25:00,291800
2959,2023-06-04,일,에어부산,15,ICN,18,NRT,02:25:00,298300
2960,2023-06-04,일,진에어,14,ICN,17,NRT,02:25:00,309100
2961,2023-06-04,일,한에어,15,ICN,17,NRT,02:30:00,310190
2962,2023-06-04,일,아시아나항공,9,ICN,11,NRT,02:20:00,316600
2963,2023-06-04,일,대한항공,10,ICN,12,NRT,02:25:00,312400
2964,2023-06-04,일,아시아나항공,18,ICN,21,NRT,02:30:00,333200
2965,2023-06-04,일,아시아나항공,15,ICN,18,NRT,02:25:00,349700
2966,2023-06-04,일,한에어,16,ICN,18,NRT,02:25:00,344970
2967,2023-06-04,일,에티오피아항공,17,ICN,20,NRT,02:50:00,362800
2968,2023-06-04,일,대한항공,18,ICN,20,NRT,02:30:00,379300
2969,2023-06-04,일,일본항공,10,ICN,12,NRT,02:25:00,402400
2970,2023-06-04,일,일본항공,18,ICN,20,NRT,02:30:00,402400
2971,2023-06-04,일,ANA항공,15,ICN,18,NRT,02:25:00,413200
2972,2023-06-04,일,ANA항공,9,ICN,11,NRT,02:20:00,413200
2973,2023-06-04,일,ANA항공,18,ICN,21,NRT,02:30:00,413200
2974,2023-06-04,일,대한항공,7,ICN,9,NRT,02:25:00,430139
2975,2023-06-05,월,에어프레미아,8,ICN,11,NRT,02:40:00,126942
2976,2023-06-05,월,티웨이항공,11,ICN,13,NRT,02:30:00,154500
2977,2023-06-05,월,티웨이항공,7,ICN,10,NRT,02:30:00,154500
2978,2023-06-05,월,제주항공,6,ICN,8,NRT,02:30:00,161500
2979,2023-06-05,월,에어부산,7,ICN,10,NRT,02:30:00,169500
2980,2023-06-05,월,티웨이항공,15,ICN,17,NRT,02:30:00,170400
2981,2023-06-05,월,에어서울,13,ICN,15,NRT,02:35:00,174700
2982,2023-06-05,월,진에어,9,ICN,12,NRT,02:30:00,173375
2983,2023-06-05,월,진에어,7,ICN,9,NRT,02:25:00,173375
2984,2023-06-05,월,ZIPAIR TOKYO,12,ICN,15,NRT,02:30:00,180324
2985,2023-06-05,월,제주항공,10,ICN,12,NRT,02:20:00,188500
2986,2023-06-05,월,제주항공,15,ICN,17,NRT,02:25:00,188500
2987,2023-06-05,월,제주항공,8,ICN,11,NRT,02:30:00,188500
2988,2023-06-05,월,제주항공,16,ICN,18,NRT,02:25:00,188500
2989,2023-06-05,월,에어서울,9,ICN,12,NRT,02:40:00,190400
2990,2023-06-05,월,진에어,14,ICN,17,NRT,02:25:00,189119
2991,2023-06-05,월,한에어,7,ICN,10,NRT,02:30:00,196013
2992,2023-06-05,월,한에어,11,ICN,13,NRT,02:30:00,196013
2993,2023-06-05,월,에어서울,17,ICN,19,NRT,02:25:00,211700
2994,2023-06-05,월,ZIPAIR TOKYO,15,ICN,17,NRT,02:30:00,206940
2995,2023-06-05,월,한에어,6,ICN,8,NRT,02:30:00,211544
2996,2023-06-05,월,한에어,15,ICN,17,NRT,02:30:00,214658
2997,2023-06-05,월,아시아나항공,18,ICN,21,NRT,02:30:00,218488
2998,2023-06-05,월,아시아나항공,9,ICN,11,NRT,02:20:00,218488
2999,2023-06-05,월,한에어,10,ICN,12,NRT,02:20:00,240746
3000,2023-06-05,월,한에어,15,ICN,17,NRT,02:25:00,240746
3001,2023-06-05,월,한에어,16,ICN,18,NRT,02:25:00,240746
3002,2023-06-05,월,한에어,8,ICN,11,NRT,02:30:00,240746
3003,2023-06-05,월,아시아나항공,15,ICN,18,NRT,02:25:00,249650
3004,2023-06-05,월,대한항공,18,ICN,20,NRT,02:30:00,256219
3005,2023-06-05,월,에어부산,15,ICN,18,NRT,02:25:00,266400
3006,2023-06-05,월,대한항공,10,ICN,12,NRT,02:25:00,287400
3007,2023-06-05,월,대한항공,7,ICN,9,NRT,02:25:00,395053
3008,2023-06-05,월,일본항공,10,ICN,12,NRT,02:25:00,402400
3009,2023-06-05,월,일본항공,18,ICN,20,NRT,02:30:00,402400
3010,2023-06-05,월,ANA항공,18,ICN,21,NRT,02:30:00,413200
3011,2023-06-05,월,ANA항공,15,ICN,18,NRT,02:25:00,413200
3012,2023-06-05,월,ANA항공,9,ICN,11,NRT,02:20:00,413200
3013,2023-06-05,월,대한항공,14,ICN,17,NRT,02:25:00,425716
3014,2023-06-06,화,제주항공,6,ICN,8,NRT,02:30:00,107700
3015,2023-06-06,화,제주항공,13,ICN,15,NRT,02:30:00,107700
3016,2023-06-06,화,티웨이항공,11,ICN,13,NRT,02:30:00,116100
3017,2023-06-06,화,티웨이항공,7,ICN,10,NRT,02:30:00,116100
3018,2023-06-06,화,에어부산,15,ICN,18,NRT,02:25:00,132000
3019,2023-06-06,화,에어부산,7,ICN,10,NRT,02:30:00,132000
3020,2023-06-06,화,티웨이항공,15,ICN,17,NRT,02:30:00,133300
3021,2023-06-06,화,진에어,7,ICN,9,NRT,02:25:00,136703
3022,2023-06-06,화,제주항공,8,ICN,11,NRT,02:30:00,141300
3023,2023-06-06,화,에어서울,17,ICN,19,NRT,02:25:00,146900
3024,2023-06-06,화,진에어,9,ICN,12,NRT,02:30:00,155900
3025,2023-06-06,화,에어서울,13,ICN,15,NRT,02:20:00,156200
3026,2023-06-06,화,ZIPAIR TOKYO,15,ICN,17,NRT,02:30:00,154488
3027,2023-06-06,화,한에어,11,ICN,13,NRT,02:30:00,155180
3028,2023-06-06,화,한에어,7,ICN,10,NRT,02:30:00,155180
3029,2023-06-06,화,제주항공,15,ICN,17,NRT,02:25:00,161500
3030,2023-06-06,화,진에어,14,ICN,17,NRT,02:25:00,157631
3031,2023-06-06,화,에어서울,9,ICN,12,NRT,02:40:00,165400
3032,2023-06-06,화,한에어,6,ICN,8,NRT,02:30:00,161189
3033,2023-06-06,화,한에어,13,ICN,15,NRT,02:30:00,161189
3034,2023-06-06,화,한에어,15,ICN,17,NRT,02:30:00,175911
3035,2023-06-06,화,ZIPAIR TOKYO,12,ICN,15,NRT,02:30:00,180266
3036,2023-06-06,화,제주항공,10,ICN,12,NRT,02:20:00,188500
3037,2023-06-06,화,한에어,8,ICN,11,NRT,02:30:00,196397
3038,2023-06-06,화,한에어,15,ICN,17,NRT,02:25:00,212533
3039,2023-06-06,화,아시아나항공,9,ICN,11,NRT,02:20:00,218488
3040,2023-06-06,화,아시아나항공,15,ICN,18,NRT,02:25:00,218488
3041,2023-06-06,화,아시아나항공,18,ICN,21,NRT,02:30:00,218488
3042,2023-06-06,화,한에어,10,ICN,12,NRT,02:20:00,241872
3043,2023-06-06,화,대한항공,18,ICN,20,NRT,02:30:00,256219
3044,2023-06-06,화,대한항공,10,ICN,12,NRT,02:25:00,256219
3045,2023-06-06,화,대한항공,7,ICN,9,NRT,02:25:00,371963
3046,2023-06-06,화,대한항공,14,ICN,17,NRT,02:25:00,396901
3047,2023-06-06,화,일본항공,10,ICN,12,NRT,02:25:00,402400
3048,2023-06-06,화,일본항공,18,ICN,20,NRT,02:30:00,402400
3049,2023-06-06,화,ANA항공,9,ICN,11,NRT,02:20:00,413200
3050,2023-06-06,화,ANA항공,15,ICN,18,NRT,02:25:00,413200
3051,2023-06-06,화,ANA항공,18,ICN,21,NRT,02:30:00,413200
3052,2023-06-07,수,티웨이항공,7,ICN,10,NRT,02:30:00,90100
3053,2023-06-07,수,제주항공,15,ICN,17,NRT,02:25:00,98000
3054,2023-06-07,수,제주항공,16,ICN,18,NRT,02:25:00,107700
3055,2023-06-07,수,제주항공,6,ICN,8,NRT,02:30:00,107700
3056,2023-06-07,수,제주항공,13,ICN,15,NRT,02:30:00,107700
3057,2023-06-07,수,에어부산,7,ICN,10,NRT,02:30:00,113000
3058,2023-06-07,수,에어부산,15,ICN,18,NRT,02:25:00,113000
3059,2023-06-07,수,진에어,7,ICN,9,NRT,02:25:00,115679
3060,2023-06-07,수,티웨이항공,11,ICN,13,NRT,02:30:00,116100
3061,2023-06-07,수,티웨이항공,15,ICN,17,NRT,02:30:00,116100
3062,2023-06-07,수,제주항공,8,ICN,11,NRT,02:30:00,122100
3063,2023-06-07,수,에어서울,13,ICN,15,NRT,02:20:00,128400
3064,2023-06-07,수,진에어,9,ICN,12,NRT,02:30:00,126143
3065,2023-06-07,수,진에어,14,ICN,17,NRT,02:25:00,136703
3066,2023-06-07,수,제주항공,10,ICN,12,NRT,02:20:00,141300
3067,2023-06-07,수,에어프레미아,8,ICN,11,NRT,02:40:00,151060
3068,2023-06-07,수,에어서울,17,ICN,19,NRT,02:25:00,156200
3069,2023-06-07,수,에어서울,9,ICN,12,NRT,02:40:00,156200
3070,2023-06-07,수,ZIPAIR TOKYO,15,ICN,17,NRT,02:30:00,154474
3071,2023-06-07,수,ZIPAIR TOKYO,12,ICN,15,NRT,02:30:00,154474
3072,2023-06-07,수,한에어,7,ICN,10,NRT,02:30:00,155165
3073,2023-06-07,수,한에어,15,ICN,17,NRT,02:30:00,155165
3074,2023-06-07,수,한에어,11,ICN,13,NRT,02:30:00,155165
3075,2023-06-07,수,한에어,15,ICN,17,NRT,02:25:00,160145
3076,2023-06-07,수,한에어,16,ICN,18,NRT,02:25:00,160145
3077,2023-06-07,수,한에어,6,ICN,8,NRT,02:30:00,160145
3078,2023-06-07,수,한에어,13,ICN,15,NRT,02:30:00,160145
3079,2023-06-07,수,한에어,8,ICN,11,NRT,02:30:00,176177
3080,2023-06-07,수,한에어,10,ICN,12,NRT,02:20:00,195124
3081,2023-06-07,수,아시아나항공,9,ICN,11,NRT,02:20:00,218488
3082,2023-06-07,수,아시아나항공,15,ICN,18,NRT,02:25:00,218488
3083,2023-06-07,수,아시아나항공,18,ICN,21,NRT,02:30:00,218488
3084,2023-06-07,수,에티오피아항공,17,ICN,20,NRT,02:50:00,248713
3085,2023-06-07,수,대한항공,10,ICN,12,NRT,02:25:00,256219
3086,2023-06-07,수,대한항공,18,ICN,20,NRT,02:30:00,256219
3087,2023-06-07,수,대한항공,7,ICN,9,NRT,02:25:00,369553
3088,2023-06-07,수,대한항공,14,ICN,17,NRT,02:25:00,369553
3089,2023-06-07,수,일본항공,10,ICN,12,NRT,02:25:00,402400
3090,2023-06-07,수,일본항공,18,ICN,20,NRT,02:30:00,402400
3091,2023-06-07,수,ANA항공,9,ICN,11,NRT,02:20:00,413200
3092,2023-06-07,수,ANA항공,18,ICN,21,NRT,02:30:00,413200
3093,2023-06-07,수,ANA항공,15,ICN,18,NRT,02:25:00,413200
3094,2023-06-08,목,제주항공,6,ICN,8,NRT,02:30:00,87400
3095,2023-06-08,목,티웨이항공,15,ICN,17,NRT,02:30:00,98800
3096,2023-06-08,목,제주항공,15,ICN,17,NRT,02:25:00,107700
3097,2023-06-08,목,제주항공,8,ICN,11,NRT,02:30:00,107700
3098,2023-06-08,목,에어부산,7,ICN,10,NRT,02:30:00,113000
3099,2023-06-08,목,에어부산,15,ICN,18,NRT,02:25:00,113000
3100,2023-06-08,목,티웨이항공,7,ICN,10,NRT,02:30:00,116100
3101,2023-06-08,목,제주항공,13,ICN,15,NRT,02:30:00,122100
3102,2023-06-08,목,진에어,14,ICN,17,NRT,02:25:00,126143
3103,2023-06-08,목,티웨이항공,11,ICN,13,NRT,02:30:00,133300
3104,2023-06-08,목,진에어,7,ICN,9,NRT,02:25:00,136703
3105,2023-06-08,목,제주항공,10,ICN,12,NRT,02:20:00,141300
3106,2023-06-08,목,에어서울,13,ICN,15,NRT,02:20:00,146900
3107,2023-06-08,목,에어서울,17,ICN,19,NRT,02:25:00,146900
3108,2023-06-08,목,ZIPAIR TOKYO,15,ICN,17,NRT,02:30:00,155113
3109,2023-06-08,목,한에어,7,ICN,10,NRT,02:30:00,155122
3110,2023-06-08,목,한에어,15,ICN,17,NRT,02:30:00,155122
3111,2023-06-08,목,진에어,9,ICN,12,NRT,02:30:00,157631
3112,2023-06-08,목,한에어,15,ICN,17,NRT,02:25:00,160047
3113,2023-06-08,목,한에어,6,ICN,8,NRT,02:30:00,160047
3114,2023-06-08,목,한에어,8,ICN,11,NRT,02:30:00,160047
3115,2023-06-08,목,에어서울,9,ICN,12,NRT,02:40:00,174700
3116,2023-06-08,목,한에어,11,ICN,13,NRT,02:30:00,175863
3117,2023-06-08,목,한에어,13,ICN,15,NRT,02:30:00,176070
3118,2023-06-08,목,ZIPAIR TOKYO,12,ICN,15,NRT,02:30:00,180935
3119,2023-06-08,목,한에어,10,ICN,12,NRT,02:20:00,195005
3120,2023-06-08,목,아시아나항공,9,ICN,11,NRT,02:20:00,218430
3121,2023-06-08,목,아시아나항공,18,ICN,21,NRT,02:30:00,218430
3122,2023-06-08,목,아시아나항공,15,ICN,18,NRT,02:25:00,218430
3123,2023-06-08,목,대한항공,10,ICN,12,NRT,02:25:00,256219
3124,2023-06-08,목,대한항공,18,ICN,20,NRT,02:30:00,256219
3125,2023-06-08,목,대한항공,14,ICN,17,NRT,02:25:00,369327
3126,2023-06-08,목,대한항공,7,ICN,9,NRT,02:25:00,369327
3127,2023-06-08,목,일본항공,18,ICN,20,NRT,02:30:00,402400
3128,2023-06-08,목,일본항공,10,ICN,12,NRT,02:25:00,402400
3129,2023-06-08,목,ANA항공,18,ICN,21,NRT,02:30:00,413200
3130,2023-06-08,목,ANA항공,15,ICN,18,NRT,02:25:00,413200
3131,2023-06-08,목,ANA항공,9,ICN,11,NRT,02:20:00,413200
3132,2023-06-09,금,에어프레미아,8,ICN,11,NRT,02:40:00,113721
3133,2023-06-09,금,제주항공,13,ICN,15,NRT,02:30:00,122100
3134,2023-06-09,금,에어부산,15,ICN,18,NRT,02:25:00,132000
3135,2023-06-09,금,티웨이항공,15,ICN,17,NRT,02:30:00,133300
3136,2023-06-09,금,티웨이항공,11,ICN,13,NRT,02:30:00,154500
3137,2023-06-09,금,ZIPAIR TOKYO,15,ICN,17,NRT,02:30:00,155113
3138,2023-06-09,금,제주항공,10,ICN,12,NRT,02:20:00,161500
3139,2023-06-09,금,제주항공,15,ICN,17,NRT,02:25:00,161500
3140,2023-06-09,금,진에어,14,ICN,17,NRT,02:25:00,157631
3141,2023-06-09,금,에어서울,13,ICN,15,NRT,02:20:00,165400
3142,2023-06-09,금,티웨이항공,7,ICN,10,NRT,02:30:00,170400
3143,2023-06-09,금,제주항공,16,ICN,18,NRT,02:25:00,170500
3144,2023-06-09,금,에어서울,17,ICN,19,NRT,02:25:00,174700
3145,2023-06-09,금,진에어,9,ICN,12,NRT,02:30:00,173375
3146,2023-06-09,금,한에어,13,ICN,15,NRT,02:30:00,175621
3147,2023-06-09,금,한에어,15,ICN,17,NRT,02:30:00,175863
3148,2023-06-09,금,ZIPAIR TOKYO,12,ICN,15,NRT,02:30:00,180935
3149,2023-06-09,금,제주항공,8,ICN,11,NRT,02:30:00,188500
3150,2023-06-09,금,제주항공,6,ICN,8,NRT,02:30:00,188500
3151,2023-06-09,금,에어서울,9,ICN,12,NRT,02:40:00,190400
3152,2023-06-09,금,진에어,7,ICN,9,NRT,02:25:00,189119
3153,2023-06-09,금,한에어,11,ICN,13,NRT,02:30:00,195957
3154,2023-06-09,금,에어부산,7,ICN,10,NRT,02:30:00,206300
3155,2023-06-09,금,한에어,10,ICN,12,NRT,02:20:00,210490
3156,2023-06-09,금,한에어,15,ICN,17,NRT,02:25:00,210490
3157,2023-06-09,금,한에어,7,ICN,10,NRT,02:30:00,214602
3158,2023-06-09,금,아시아나항공,15,ICN,18,NRT,02:25:00,218430
3159,2023-06-09,금,아시아나항공,18,ICN,21,NRT,02:30:00,218430
3160,2023-06-09,금,아시아나항공,9,ICN,11,NRT,02:20:00,218430
3161,2023-06-09,금,한에어,16,ICN,18,NRT,02:25:00,220660
3162,2023-06-09,금,한에어,8,ICN,11,NRT,02:30:00,239547
3163,2023-06-09,금,한에어,6,ICN,8,NRT,02:30:00,239547
3164,2023-06-09,금,대한항공,18,ICN,20,NRT,02:30:00,256219
3165,2023-06-09,금,에티오피아항공,17,ICN,20,NRT,02:50:00,267332
3166,2023-06-09,금,대한항공,10,ICN,12,NRT,02:25:00,287400
3167,2023-06-09,금,대한항공,14,ICN,17,NRT,02:25:00,393085
3168,2023-06-09,금,일본항공,18,ICN,20,NRT,02:30:00,402400
3169,2023-06-09,금,일본항공,10,ICN,12,NRT,02:25:00,402400
3170,2023-06-09,금,ANA항공,9,ICN,11,NRT,02:20:00,413200
3171,2023-06-09,금,ANA항공,18,ICN,21,NRT,02:30:00,413200
3172,2023-06-09,금,ANA항공,15,ICN,18,NRT,02:25:00,413200
3173,2023-06-09,금,대한항공,7,ICN,9,NRT,02:25:00,423595
3174,2023-06-10,토,에어부산,15,ICN,18,NRT,02:25:00,132700
3175,2023-06-10,토,티웨이항공,15,ICN,17,NRT,02:30:00,149800
3176,2023-06-10,토,제주항공,16,ICN,18,NRT,02:25:00,162500
3177,2023-06-10,토,티웨이항공,11,ICN,13,NRT,02:30:00,168000
3178,2023-06-10,토,티웨이항공,7,ICN,10,NRT,02:30:00,168000
3179,2023-06-10,토,에어부산,7,ICN,10,NRT,02:30:00,169500
3180,2023-06-10,토,제주항공,8,ICN,11,NRT,02:30:00,171500
3181,2023-06-10,토,제주항공,15,ICN,17,NRT,02:25:00,171500
3182,2023-06-10,토,진에어,14,ICN,17,NRT,02:25:00,174900
3183,2023-06-10,토,에어프레미아,7,ICN,10,NRT,03:10:00,187400
3184,2023-06-10,토,제주항공,13,ICN,15,NRT,02:30:00,189700
3185,2023-06-10,토,제주항공,10,ICN,12,NRT,02:20:00,189700
3186,2023-06-10,토,진에어,9,ICN,12,NRT,02:30:00,191400
3187,2023-06-10,토,진에어,7,ICN,9,NRT,02:25:00,207800
3188,2023-06-10,토,아시아나항공,9,ICN,11,NRT,02:20:00,228400
3189,2023-06-10,토,아시아나항공,15,ICN,18,NRT,02:25:00,228400
3190,2023-06-10,토,아시아나항공,18,ICN,21,NRT,02:30:00,228400
3191,2023-06-10,토,대한항공,10,ICN,12,NRT,02:25:00,264100
3192,2023-06-10,토,대한항공,18,ICN,20,NRT,02:30:00,264100
3193,2023-06-10,토,에티오피아항공,17,ICN,20,NRT,02:50:00,284000
3194,2023-06-10,토,제주항공,6,ICN,8,NRT,02:30:00,339300
3195,2023-06-10,토,일본항공,10,ICN,12,NRT,02:25:00,441300
3196,2023-06-10,토,일본항공,18,ICN,20,NRT,02:30:00,441300
3197,2023-06-10,토,ANA항공,18,ICN,21,NRT,02:30:00,441800
3198,2023-06-10,토,ANA항공,15,ICN,18,NRT,02:25:00,441800
3199,2023-06-10,토,ANA항공,9,ICN,11,NRT,02:20:00,441800
3200,2023-06-11,일,티웨이항공,7,ICN,10,NRT,02:30:00,154500
3201,2023-06-11,일,티웨이항공,11,ICN,13,NRT,02:30:00,154500
3202,2023-06-11,일,에어프레미아,8,ICN,11,NRT,02:40:00,163000
3203,2023-06-11,일,진에어,7,ICN,9,NRT,02:25:00,159700
3204,2023-06-11,일,진에어,9,ICN,12,NRT,02:30:00,159700
3205,2023-06-11,일,에어부산,7,ICN,10,NRT,02:30:00,169500
3206,2023-06-11,일,제주항공,6,ICN,8,NRT,02:30:00,170500
3207,2023-06-11,일,제주항공,10,ICN,12,NRT,02:20:00,176500
3208,2023-06-11,일,제주항공,8,ICN,11,NRT,02:30:00,188500
3209,2023-06-11,일,에어서울,9,ICN,12,NRT,02:40:00,190400
3210,2023-06-11,일,한에어,7,ICN,10,NRT,02:30:00,191387
3211,2023-06-11,일,한에어,11,ICN,13,NRT,02:30:00,195946
3212,2023-06-11,일,에어서울,13,ICN,15,NRT,02:20:00,211700
3213,2023-06-11,일,ZIPAIR TOKYO,12,ICN,15,NRT,02:30:00,207120
3214,2023-06-11,일,아시아나항공,9,ICN,11,NRT,02:20:00,218415
3215,2023-06-11,일,한에어,10,ICN,12,NRT,02:20:00,220028
3216,2023-06-11,일,한에어,6,ICN,8,NRT,02:30:00,220028
3217,2023-06-11,일,진에어,14,ICN,17,NRT,02:25:00,231100
3218,2023-06-11,일,제주항공,15,ICN,17,NRT,02:25:00,233100
3219,2023-06-11,일,ZIPAIR TOKYO,15,ICN,17,NRT,02:30:00,232413
3220,2023-06-11,일,한에어,15,ICN,17,NRT,02:25:00,238861
3221,2023-06-11,일,한에어,8,ICN,11,NRT,02:30:00,238861
3222,2023-06-11,일,제주항공,16,ICN,18,NRT,02:25:00,255900
3223,2023-06-11,일,대한항공,10,ICN,12,NRT,02:25:00,251157
3224,2023-06-11,일,에어서울,17,ICN,19,NRT,02:25:00,259400
3225,2023-06-11,일,에어부산,15,ICN,18,NRT,02:25:00,264100
3226,2023-06-11,일,에티오피아항공,17,ICN,20,NRT,02:50:00,267299
3227,2023-06-11,일,아시아나항공,15,ICN,18,NRT,02:25:00,270100
3228,2023-06-11,일,대한항공,18,ICN,20,NRT,02:30:00,309000
3229,2023-06-11,일,한에어,16,ICN,18,NRT,02:25:00,314194
3230,2023-06-11,일,아시아나항공,18,ICN,21,NRT,02:30:00,320300
3231,2023-06-11,일,대한항공,7,ICN,9,NRT,02:25:00,391960
3232,2023-06-11,일,일본항공,10,ICN,12,NRT,02:25:00,402400
3233,2023-06-11,일,일본항공,18,ICN,20,NRT,02:30:00,402400
3234,2023-06-11,일,ANA항공,9,ICN,11,NRT,02:20:00,413200
3235,2023-06-11,일,ANA항공,15,ICN,18,NRT,02:25:00,413200
3236,2023-06-11,일,ANA항공,18,ICN,21,NRT,02:30:00,413200
3237,2023-06-11,일,대한항공,14,ICN,17,NRT,02:25:00,461498
3238,2023-06-12,월,티웨이항공,7,ICN,10,NRT,02:30:00,154500
3239,2023-06-12,월,티웨이항공,11,ICN,13,NRT,02:30:00,154500
3240,2023-06-12,월,진에어,7,ICN,9,NRT,02:25:00,157631
3241,2023-06-12,월,에어프레미아,8,ICN,11,NRT,02:40:00,163000
3242,2023-06-12,월,에어부산,7,ICN,10,NRT,02:30:00,169500
3243,2023-06-12,월,제주항공,6,ICN,8,NRT,02:30:00,170500
3244,2023-06-12,월,에어서울,13,ICN,15,NRT,02:35:00,174700
3245,2023-06-12,월,진에어,9,ICN,12,NRT,02:30:00,173375
3246,2023-06-12,월,제주항공,10,ICN,12,NRT,02:20:00,188500
3247,2023-06-12,월,제주항공,8,ICN,11,NRT,02:30:00,188500
3248,2023-06-12,월,에어서울,9,ICN,12,NRT,02:40:00,190400
3249,2023-06-12,월,한에어,11,ICN,13,NRT,02:30:00,195923
3250,2023-06-12,월,한에어,7,ICN,10,NRT,02:30:00,195923
